epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,1020.45,0.52466,0.33099,0.81326,0.32001,0.04444,0.01932,0.00395,3.52291,6.37117,1.9629,0.0014126,0.0014126,0.0014126
91,1031.7,0.55572,0.3244,0.78804,0.23116,0.04444,0.01397,0.0026,3.49613,6.38583,1.91989,0.001406,0.001406,0.001406
92,1042.92,0.52923,0.33224,0.81101,0.14334,0.04444,0.01277,0.00193,3.51889,6.39897,1.98009,0.0013994,0.0013994,0.0013994
93,1054.16,0.48725,0.31314,0.79686,0.16493,0.04686,0.01196,0.00207,3.50575,6.40121,1.99266,0.0013928,0.0013928,0.0013928
94,1065.41,0.50144,0.32377,0.79789,0.11943,0.03704,0.01391,0.00274,3.55571,6.41767,2.03351,0.0013862,0.0013862,0.0013862
95,1076.66,0.47275,0.31614,0.80382,0.09971,0.03704,0.0109,0.00297,3.57207,6.43895,2.03683,0.0013796,0.0013796,0.0013796
96,1087.86,0.5411,0.31899,0.79435,0.13924,0.03704,0.01288,0.00366,3.5228,6.39722,1.97551,0.001373,0.001373,0.001373
97,1099.1,0.46656,0.29515,0.79365,0.12731,0.03704,0.01061,0.00247,3.56321,6.46132,1.98794,0.0013664,0.0013664,0.0013664
98,1110.33,0.46155,0.30372,0.79879,0.13808,0.03704,0.00879,0.00198,3.572,6.4309,1.96847,0.0013598,0.0013598,0.0013598
99,1121.54,0.42325,0.28185,0.79146,0.1073,0.02963,0.00816,0.0023,3.56127,6.4854,1.93518,0.0013532,0.0013532,0.0013532
100,1132.84,0.43402,0.28602,0.7859,0.10068,0.04444,0.00807,0.00243,3.55072,6.6353,1.93692,0.0013466,0.0013466,0.0013466
101,1144.05,0.4276,0.27794,0.79717,0.03493,0.05926,0.00796,0.00223,3.55009,6.63897,1.94924,0.00134,0.00134,0.00134
102,1155.29,0.45224,0.28721,0.79058,0.14266,0.03704,0.01047,0.00277,3.50105,6.52536,1.95793,0.0013334,0.0013334,0.0013334
103,1166.52,0.44635,0.28906,0.79804,0.07431,0.04444,0.00895,0.00244,3.50346,6.49583,1.9674,0.0013268,0.0013268,0.0013268
104,1177.85,0.471,0.29639,0.78243,0.03273,0.06667,0.00898,0.00243,3.55312,6.48225,1.98514,0.0013202,0.0013202,0.0013202
105,1189.09,0.46111,0.28858,0.77464,0.12289,0.03704,0.00873,0.00242,3.56331,6.37127,2.00369,0.0013136,0.0013136,0.0013136
106,1200.35,0.44563,0.28894,0.78588,0.10451,0.03704,0.01284,0.00262,3.57746,6.31912,2.00985,0.001307,0.001307,0.001307
107,1211.53,0.41305,0.27711,0.78718,0.11662,0.03704,0.01254,0.003,3.56622,6.39635,2.00052,0.0013004,0.0013004,0.0013004
108,1222.76,0.43008,0.27806,0.78059,0.14118,0.03704,0.01227,0.00319,3.51776,6.51134,1.99968,0.0012938,0.0012938,0.0012938
109,1233.97,0.41029,0.27121,0.78915,0.11997,0.02963,0.01007,0.00267,3.53249,6.61146,2.01585,0.0012872,0.0012872,0.0012872
110,1245.17,0.42027,0.2732,0.77668,0.16424,0.03704,0.01404,0.00292,3.54225,6.72189,2.02022,0.0012806,0.0012806,0.0012806
111,1256.46,0.45229,0.28685,0.79445,0.20342,0.03704,0.01317,0.00299,3.53617,6.65162,1.99502,0.001274,0.001274,0.001274
112,1267.67,0.41568,0.26891,0.78315,0.21398,0.03704,0.01281,0.00311,3.51423,6.59509,2.00146,0.0012674,0.0012674,0.0012674
113,1278.9,0.40787,0.26898,0.75206,0.25756,0.04444,0.02637,0.0043,3.49108,6.6227,1.99123,0.0012608,0.0012608,0.0012608
114,1290.13,0.40991,0.26726,0.7831,0.22027,0.04444,0.02649,0.00421,3.47323,6.62783,1.98168,0.0012542,0.0012542,0.0012542
115,1301.34,0.39992,0.26401,0.78995,0.12382,0.03704,0.01198,0.00253,3.4592,6.5688,1.9667,0.0012476,0.0012476,0.0012476
116,1312.56,0.40502,0.26904,0.77951,0.06938,0.05926,0.00751,0.00225,3.47056,6.657,1.97036,0.001241,0.001241,0.001241
117,1323.77,0.38444,0.25091,0.77332,0.08584,0.04444,0.00829,0.00228,3.4818,6.67752,1.99071,0.0012344,0.0012344,0.0012344
118,1334.99,0.38219,0.25428,0.76427,0.03042,0.05926,0.00744,0.00211,3.45464,6.80486,1.97938,0.0012278,0.0012278,0.0012278
119,1346.21,0.40061,0.26212,0.78537,0.02867,0.05926,0.00682,0.00191,3.45322,6.83017,1.97946,0.0012212,0.0012212,0.0012212
