epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,1630.3,1.8805,1.63979,1.22793,0.36023,0.19257,0.13724,0.03769,2.94785,3.05439,1.61421,0.0010562,0.0010562,0.0010562
145,1641.58,1.93288,1.62182,1.23,0.28624,0.16892,0.10414,0.03181,2.99355,3.20927,1.64543,0.0010496,0.0010496,0.0010496
146,1652.87,1.79714,1.56832,1.21639,0.27088,0.1723,0.10786,0.03118,2.97503,3.24402,1.64078,0.001043,0.001043,0.001043
147,1664.05,1.78552,1.58479,1.17413,0.22821,0.1723,0.10149,0.02866,2.99849,3.23486,1.65348,0.0010364,0.0010364,0.0010364
148,1675.37,1.93509,1.61399,1.20875,0.29877,0.19257,0.12832,0.03466,2.98369,3.17079,1.67102,0.0010298,0.0010298,0.0010298
149,1686.74,1.82442,1.55528,1.15175,0.28305,0.21622,0.1354,0.03479,3.06186,3.20105,1.69053,0.0010232,0.0010232,0.0010232
150,1698.08,1.88381,1.55976,1.22074,0.31497,0.2027,0.12191,0.03185,3.12692,3.26878,1.72928,0.0010166,0.0010166,0.0010166
151,1709.39,1.93865,1.74883,1.26224,0.29383,0.19595,0.11031,0.03183,3.09382,3.28668,1.7141,0.00101,0.00101,0.00101
152,1720.6,1.8247,1.52555,1.19058,0.28435,0.17568,0.11151,0.03258,3.03789,3.21125,1.69365,0.0010034,0.0010034,0.0010034
153,1731.89,1.80812,1.50767,1.21151,0.24712,0.18243,0.10385,0.03022,3.00582,3.1919,1.67039,0.0009968,0.0009968,0.0009968
154,1743.11,1.87261,1.63181,1.2407,0.26108,0.1723,0.11381,0.03289,2.96389,3.15656,1.63257,0.0009902,0.0009902,0.0009902
155,1754.34,1.77146,1.55696,1.18954,0.29421,0.16892,0.11912,0.03845,2.95919,3.16035,1.62169,0.0009836,0.0009836,0.0009836
156,1765.67,1.81154,1.46429,1.17006,0.26504,0.17568,0.12049,0.03949,2.92349,3.22737,1.61768,0.000977,0.000977,0.000977
157,1776.98,1.78397,1.4354,1.18948,0.42068,0.13851,0.12325,0.03721,2.90981,3.27113,1.61324,0.0009704,0.0009704,0.0009704
158,1788.29,1.81307,1.50421,1.1703,0.25531,0.18243,0.09892,0.0275,2.99308,3.29668,1.64271,0.0009638,0.0009638,0.0009638
159,1799.49,1.82128,1.52229,1.21622,0.27903,0.2027,0.10596,0.0277,3.02289,3.29968,1.653,0.0009572,0.0009572,0.0009572
160,1810.79,1.8225,1.48476,1.17225,0.24988,0.17556,0.10378,0.02854,3.02788,3.22363,1.68437,0.0009506,0.0009506,0.0009506
161,1821.98,1.78926,1.51483,1.17923,0.27876,0.14189,0.08194,0.02555,3.0286,3.26061,1.69816,0.000944,0.000944,0.000944
162,1833.23,1.71748,1.4316,1.09008,0.26398,0.13571,0.08614,0.02864,3.02522,3.28771,1.68542,0.0009374,0.0009374,0.0009374
163,1844.56,1.74954,1.42672,1.14152,0.2616,0.16554,0.11271,0.03572,2.95031,3.33937,1.61378,0.0009308,0.0009308,0.0009308
164,1855.91,1.80033,1.47752,1.13157,0.30872,0.15541,0.11538,0.03446,3.01379,3.38808,1.65972,0.0009242,0.0009242,0.0009242
165,1867.27,1.73357,1.38224,1.15102,0.30664,0.15203,0.11003,0.03273,3.05996,3.42728,1.7004,0.0009176,0.0009176,0.0009176
166,1878.58,1.73806,1.53104,1.11436,0.35668,0.13514,0.09787,0.02828,3.10835,3.40997,1.74762,0.000911,0.000911,0.000911
167,1889.87,1.74547,1.42062,1.17926,0.35152,0.125,0.10098,0.02695,3.09678,3.44822,1.74744,0.0009044,0.0009044,0.0009044
168,1901.07,1.61145,1.3483,1.07658,0.44123,0.10811,0.09401,0.02688,3.06817,3.53239,1.70043,0.0008978,0.0008978,0.0008978
169,1912.32,1.79597,1.53389,1.1649,0.31583,0.13514,0.09921,0.03007,3.06988,3.48453,1.68021,0.0008912,0.0008912,0.0008912
170,1923.64,1.83158,1.48449,1.17914,0.32194,0.13176,0.10035,0.03242,3.04894,3.35931,1.67374,0.0008846,0.0008846,0.0008846
171,1934.85,1.72858,1.42631,1.15564,0.35725,0.15878,0.11111,0.03394,3.0961,3.20427,1.67802,0.000878,0.000878,0.000878
172,1946.2,1.72258,1.4436,1.17722,0.35105,0.16892,0.13349,0.03462,3.08097,3.01992,1.65152,0.0008714,0.0008714,0.0008714
173,1957.41,1.79528,1.46744,1.19118,0.36795,0.16914,0.1332,0.03431,3.06459,3.03657,1.65327,0.0008648,0.0008648,0.0008648
174,1968.69,1.7548,1.51265,1.17669,0.31819,0.15878,0.1224,0.0332,3.0546,3.11363,1.67295,0.0008582,0.0008582,0.0008582
175,1980,1.71451,1.50005,1.15878,0.39006,0.15772,0.12007,0.03382,3.04616,3.17011,1.66499,0.0008516,0.0008516,0.0008516
176,1991.26,1.71479,1.42652,1.17471,0.36276,0.16554,0.10993,0.0318,2.96685,3.26893,1.64797,0.000845,0.000845,0.000845
177,2002.59,1.76087,1.57174,1.17079,0.3479,0.16554,0.10869,0.03119,3.00033,3.38851,1.64499,0.0008384,0.0008384,0.0008384
178,2013.81,1.76117,1.44748,1.20826,0.34132,0.16456,0.10416,0.02975,2.96986,3.38404,1.63292,0.0008318,0.0008318,0.0008318
179,2025.13,1.70703,1.40835,1.14985,0.28844,0.1723,0.10456,0.0307,2.93082,3.34667,1.63374,0.0008252,0.0008252,0.0008252
180,2036.34,1.66083,1.34231,1.0912,0.32314,0.18243,0.11716,0.03401,2.9249,3.27357,1.64444,0.0008186,0.0008186,0.0008186
181,2047.63,1.79756,1.48294,1.19512,0.30057,0.2027,0.12441,0.0361,2.94093,3.29692,1.65654,0.000812,0.000812,0.000812
182,2058.85,1.69552,1.38415,1.11426,0.34081,0.16892,0.10761,0.03177,2.96145,3.287,1.63973,0.0008054,0.0008054,0.0008054
183,2070.12,1.75391,1.51363,1.1855,0.33998,0.17905,0.11645,0.03111,2.99115,3.29001,1.6498,0.0007988,0.0007988,0.0007988
184,2081.54,1.65934,1.34118,1.07925,0.32966,0.17568,0.11652,0.03451,3.0264,3.37195,1.67344,0.0007922,0.0007922,0.0007922
185,2092.74,1.74573,1.37166,1.16906,0.30896,0.16216,0.11486,0.0344,3.00493,3.36049,1.66704,0.0007856,0.0007856,0.0007856
