epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,807.842,0.58223,0.35143,0.81686,0.02846,0.1037,0.00696,0.00208,3.51969,5.97673,1.83107,0.001538,0.001538,0.001538
72,819.097,0.56993,0.35605,0.81758,0.0249,0.08889,0.00789,0.00267,3.48348,5.95722,1.82251,0.0015314,0.0015314,0.0015314
73,830.354,0.53793,0.33941,0.8107,0.02444,0.08148,0.0093,0.00346,3.51978,6.04689,1.87112,0.0015248,0.0015248,0.0015248
74,841.712,0.57404,0.34693,0.79805,0.03196,0.1037,0.01229,0.00463,3.5197,5.99976,1.89804,0.0015182,0.0015182,0.0015182
75,852.957,0.53892,0.33617,0.8082,0.0924,0.05926,0.01294,0.00429,3.50008,5.87105,1.89915,0.0015116,0.0015116,0.0015116
76,864.234,0.51845,0.33053,0.80874,0.05155,0.11111,0.01332,0.00427,3.47631,5.9168,1.85859,0.001505,0.001505,0.001505
77,875.487,0.50853,0.31574,0.79376,0.04811,0.1037,0.01295,0.00423,3.44519,5.99319,1.84021,0.0014984,0.0014984,0.0014984
78,886.778,0.53512,0.31861,0.79505,0.04082,0.1037,0.00917,0.00278,3.45287,6.03033,1.88567,0.0014918,0.0014918,0.0014918
79,898.038,0.47868,0.31367,0.80218,0.03226,0.08148,0.00713,0.00263,3.4842,6.03024,1.90081,0.0014852,0.0014852,0.0014852
80,909.332,0.4822,0.30349,0.80198,0.03005,0.08148,0.00505,0.00213,3.48432,6.15383,1.86515,0.0014786,0.0014786,0.0014786
81,920.618,0.50051,0.31497,0.80843,0.07151,0.02222,0.00499,0.00205,3.47768,6.16724,1.8561,0.001472,0.001472,0.001472
82,931.896,0.50981,0.32666,0.79315,0.07891,0.02222,0.00543,0.00221,3.46269,6.16697,1.84229,0.0014654,0.0014654,0.0014654
83,943.271,0.47641,0.31415,0.79792,0.03356,0.07407,0.00964,0.00351,3.43673,6.06092,1.82283,0.0014588,0.0014588,0.0014588
84,954.601,0.49779,0.31649,0.79142,0.13508,0.02963,0.01148,0.00432,3.43506,5.9547,1.80824,0.0014522,0.0014522,0.0014522
85,966.114,0.47635,0.30428,0.79287,0.12571,0.02963,0.0133,0.00529,3.44273,5.88903,1.81076,0.0014456,0.0014456,0.0014456
86,977.404,0.43605,0.29108,0.79879,0.05279,0.08148,0.01422,0.00525,3.42007,5.94408,1.8307,0.001439,0.001439,0.001439
87,988.687,0.42758,0.28648,0.79366,0.04382,0.08148,0.01368,0.00507,3.42911,6.0596,1.8268,0.0014324,0.0014324,0.0014324
88,1000.01,0.4645,0.29681,0.79798,0.032,0.05926,0.01212,0.00636,3.41528,6.0642,1.82701,0.0014258,0.0014258,0.0014258
89,1011.27,0.4669,0.29573,0.79689,0.13362,0.04343,0.01358,0.0066,3.36962,6.00394,1.84461,0.0014192,0.0014192,0.0014192
90,1022.75,0.42727,0.29081,0.79721,0.03984,0.07407,0.01327,0.00711,3.38669,6.00163,1.848,0.0014126,0.0014126,0.0014126
91,1034.09,0.47299,0.29199,0.77366,0.16801,0.03704,0.01503,0.00659,3.40032,5.90625,1.83907,0.001406,0.001406,0.001406
92,1045.56,0.46019,0.2945,0.79783,0.11215,0.03704,0.01415,0.00606,3.41943,5.76966,1.87647,0.0013994,0.0013994,0.0013994
93,1056.98,0.41226,0.26906,0.78536,0.03488,0.08889,0.01432,0.00625,3.45582,5.77102,1.88791,0.0013928,0.0013928,0.0013928
94,1068.42,0.43049,0.27542,0.78719,0.04135,0.08148,0.0108,0.00425,3.43959,5.82356,1.89771,0.0013862,0.0013862,0.0013862
95,1079.85,0.42967,0.27261,0.79028,0.19867,0.05185,0.01717,0.00578,3.42424,5.86364,1.89464,0.0013796,0.0013796,0.0013796
96,1091.15,0.50055,0.2944,0.7822,0.18123,0.03704,0.01077,0.00442,3.46761,6.02877,1.9156,0.001373,0.001373,0.001373
97,1102.41,0.44151,0.28242,0.78789,0.16609,0.03704,0.01103,0.00452,3.43574,6.04385,1.87885,0.0013664,0.0013664,0.0013664
98,1113.56,0.4255,0.28333,0.78948,0.14965,0.02963,0.01272,0.00545,3.42668,5.99291,1.86539,0.0013598,0.0013598,0.0013598
99,1124.8,0.39531,0.26107,0.78357,0.04274,0.07407,0.01589,0.00549,3.48473,6.04432,1.86902,0.0013532,0.0013532,0.0013532
100,1136.08,0.38902,0.25749,0.77588,0.04306,0.06667,0.01545,0.00524,3.47462,6.03256,1.86647,0.0013466,0.0013466,0.0013466
101,1147.34,0.38756,0.2585,0.78834,0.05106,0.08889,0.0155,0.00581,3.45914,5.95742,1.88751,0.00134,0.00134,0.00134
102,1158.65,0.38798,0.2601,0.78235,0.1311,0.05926,0.01346,0.00495,3.47823,5.88758,1.88785,0.0013334,0.0013334,0.0013334
103,1169.93,0.39021,0.25639,0.78487,0.03906,0.07407,0.01152,0.00461,3.487,5.92697,1.88116,0.0013268,0.0013268,0.0013268
104,1181.22,0.38706,0.25995,0.77214,0.03982,0.06667,0.00686,0.00288,3.48423,6.09011,1.87049,0.0013202,0.0013202,0.0013202
105,1192.51,0.39494,0.25251,0.76268,0.04016,0.07407,0.00761,0.00312,3.50787,6.12192,1.88316,0.0013136,0.0013136,0.0013136
106,1203.87,0.36782,0.24924,0.77812,0.04183,0.08148,0.00931,0.00358,3.48981,6.06752,1.8717,0.001307,0.001307,0.001307
107,1215.14,0.35805,0.24529,0.7786,0.04132,0.07407,0.01042,0.00423,3.48757,6.12078,1.86356,0.0013004,0.0013004,0.0013004
108,1226.42,0.36837,0.24893,0.77193,0.04564,0.08148,0.00912,0.00328,3.48583,6.18814,1.88146,0.0012938,0.0012938,0.0012938
109,1237.71,0.34455,0.24012,0.78293,0.06023,0.05185,0.00809,0.00275,3.47651,6.15149,1.90568,0.0012872,0.0012872,0.0012872
110,1249.02,0.35172,0.23975,0.7686,0.04667,0.1037,0.00979,0.00353,3.48813,6.00559,1.94181,0.0012806,0.0012806,0.0012806
111,1260.45,0.36681,0.24898,0.78368,0.04194,0.0963,0.01071,0.00364,3.49485,5.9816,1.94432,0.001274,0.001274,0.001274
112,1271.91,0.34013,0.23003,0.77321,0.04545,0.08889,0.00804,0.00284,3.51666,6.08192,1.9559,0.0012674,0.0012674,0.0012674
113,1283.19,0.34127,0.23237,0.74088,0.05634,0.08889,0.00997,0.00306,3.54249,6.12389,1.96718,0.0012608,0.0012608,0.0012608
114,1294.41,0.33213,0.23185,0.77391,0.05882,0.08889,0.00982,0.00337,3.53565,6.10627,1.95933,0.0012542,0.0012542,0.0012542
115,1305.58,0.32294,0.22584,0.78136,0.05164,0.08148,0.01127,0.00314,3.56023,6.12438,1.99279,0.0012476,0.0012476,0.0012476
116,1316.86,0.32429,0.22867,0.76957,0.04255,0.07407,0.00968,0.00277,3.54947,6.13978,2.00279,0.001241,0.001241,0.001241
117,1328.29,0.32064,0.22007,0.76431,0.04219,0.07407,0.00907,0.00265,3.55791,6.12963,2.02138,0.0012344,0.0012344,0.0012344
118,1339.72,0.3266,0.22544,0.75927,0.05236,0.07407,0.00888,0.00264,3.53757,6.11426,2.00908,0.0012278,0.0012278,0.0012278
119,1351.13,0.34041,0.22864,0.77536,0.0565,0.07407,0.00671,0.00242,3.52643,6.12007,1.99998,0.0012212,0.0012212,0.0012212
120,1362.52,0.3439,0.23013,0.77079,0.05294,0.06667,0.00561,0.00203,3.49635,6.21307,1.98915,0.0012146,0.0012146,0.0012146
121,1373.77,0.32254,0.21947,0.767,0.03333,0.05185,0.00582,0.00186,3.47186,6.25833,1.95379,0.001208,0.001208,0.001208
122,1385.03,0.33449,0.22456,0.77228,0.03723,0.05185,0.00539,0.00165,3.48056,6.31211,1.94057,0.0012014,0.0012014,0.0012014
123,1396.37,0.31603,0.22326,0.7655,0.03333,0.04444,0.00529,0.00161,3.52309,6.34909,1.9455,0.0011948,0.0011948,0.0011948
124,1407.65,0.33789,0.22373,0.76161,0.0443,0.05185,0.00511,0.00193,3.54307,6.32179,1.97962,0.0011882,0.0011882,0.0011882
125,1418.95,0.33505,0.22216,0.77215,0.04848,0.05926,0.00594,0.0022,3.53644,6.323,1.99284,0.0011816,0.0011816,0.0011816
126,1430.33,0.32154,0.21621,0.77299,0.05882,0.07407,0.00748,0.00264,3.5136,6.35609,1.96696,0.001175,0.001175,0.001175
127,1441.68,0.35463,0.22925,0.77526,0.05143,0.06667,0.00898,0.0029,3.50182,6.36167,1.96102,0.0011684,0.0011684,0.0011684
